ID,WIDTH,HEIGHT,GROUP
0,28,5,0
1,24,13,1
2,5,4,2
3,9,3,3
4,12,9,3
5,60,9,4
6,6,10,4
7,8,13,5
8,15,58,6
9,11,3,6
10,15,69,7
11,37,7,7
12,3,20,8
13,29,13,9
14,16,15,10
15,10,10,11
16,8,8,12
17,41,10,12
18,6,8,13
19,10,18,14
20,5,3,15
21,11,4,15
22,3,21,16
23,12,15,16
24,9,5,16
25,15,21,16
26,14,9,17
27,4,14,18
28,11,3,19
29,21,8,20
30,16,4,21
31,7,4,22
32,4,27,23
33,11,8,24
34,15,4,25
35,7,12,26
36,29,8,27
37,18,9,28
38,15,4,29
39,11,10,30
40,10,26,31
41,4,21,32
42,19,3,33
43,17,10,34
44,2,4,35
45,19,12,36
46,29,14,37
47,24,19,38
48,10,19,39
49,9,3,40
50,9,15,41
51,9,9,42
52,10,31,43
53,50,8,44
54,4,6,45
55,8,24,46
56,7,15,47
57,60,11,48
58,58,10,49
59,10,11,50
60,27,19,51
61,12,17,52
62,7,15,53
63,26,37,54
64,9,6,55
65,2,12,56
66,6,7,57
67,10,21,58
68,4,7,58
69,62,13,58
70,4,24,59
71,11,8,59
72,6,8,60
73,10,3,61
74,12,2,62
75,29,9,63
76,8,21,64
77,15,9,65
78,5,17,66
79,14,5,67
80,9,9,68
81,15,71,69
82,7,14,70
83,10,15,71
84,6,26,72
85,5,2,73
86,9,44,74
87,6,6,75
88,9,9,76
89,6,28,77
90,11,8,78
91,9,19,79
92,4,2,80
93,9,26,81
94,16,17,82
95,20,14,83
96,7,19,84
97,3,14,85
98,8,15,86
99,4,15,87
100,7,12,88
101,4,5,89
102,13,7,90
103,10,3,91
104,6,19,92
105,11,20,92
106,8,15,92
107,2,4,93
108,7,7,93
109,13,28,94
110,9,11,95
111,29,8,96
112,5,28,97
113,13,53,98
114,25,6,99
115,9,31,100
116,21,8,101
117,9,34,102
118,9,5,103
119,5,27,104
120,9,58,104
121,10,53,104
122,14,16,104
123,17,7,104
124,33,8,104
125,16,24,105
126,9,9,105
127,59,17,106
128,9,4,107
129,7,6,108
130,21,36,109
131,7,38,110
132,5,5,111
133,11,17,112
134,14,12,113
135,21,17,114
136,5,8,115
137,6,31,115
138,17,8,116
139,17,9,117
140,18,11,118
141,12,38,119
142,5,9,119
143,14,11,119
144,12,12,119
145,24,10,120
146,12,3,121
147,9,13,122
148,62,10,123
149,4,28,124
150,30,18,124
151,3,11,124
152,15,11,125
153,12,2,125
154,9,21,126
155,17,3,127
156,6,11,128
157,4,3,129
158,10,66,130
159,9,9,131
160,12,6,131
161,3,10,132
162,10,10,132
163,75,17,132
164,11,27,133
165,11,9,133
166,18,9,133
167,2,13,134
168,5,8,135
169,10,17,136
170,9,35,137
171,9,13,137
172,33,14,137
173,30,14,138
174,19,17,138
175,15,13,138
176,16,4,139
177,11,9,140
178,5,24,140
179,9,37,140
180,2,3,140
181,11,28,141
182,25,8,142
183,4,6,143
184,2,6,144
185,24,10,145
186,18,51,146
187,9,14,147
188,5,27,148
189,9,15,149
190,13,7,150
191,11,21,151
192,9,13,152
193,9,4,153
194,11,20,154
195,33,5,155
196,3,5,156
197,28,13,157
198,15,4,158
