ID,WIDTH,HEIGHT,GROUP
0,14,41,0
1,10,10,1
2,21,4,2
3,27,5,3
4,9,22,4
5,12,9,5
6,17,4,6
7,9,11,7
8,8,4,8
9,9,19,9
10,94,14,10
11,7,4,11
12,48,11,12
13,19,29,13
14,24,7,14
15,17,3,15
16,8,8,16
17,10,24,17
18,21,9,18
19,4,6,19
20,20,24,20
21,6,13,21
22,5,20,22
23,6,13,23
24,32,7,23
25,9,9,23
26,15,17,23
27,8,5,24
28,23,15,24
29,13,4,24
30,19,50,25
31,10,5,25
32,6,12,26
33,4,6,26
34,20,10,26
35,10,26,27
36,31,9,28
37,25,4,29
38,23,12,30
39,20,4,31
40,9,21,32
41,3,19,32
42,7,10,32
43,4,27,33
44,12,9,34
45,8,13,35
46,7,13,35
47,27,11,36
48,8,38,36
49,5,12,36
50,2,9,37
51,31,5,38
52,17,13,39
53,10,29,40
54,3,15,41
55,7,32,42
56,3,1,43
57,5,15,44
58,3,4,45
59,3,6,46
60,20,6,46
61,3,15,47
62,10,11,47
63,8,20,48
64,6,18,48
65,28,8,48
66,5,13,49
67,9,9,50
68,21,13,51
69,19,38,51
70,43,13,52
71,6,25,53
72,10,16,53
73,40,18,54
74,7,19,54
75,6,9,54
76,75,11,54
77,9,8,55
78,8,3,55
79,12,3,56
80,17,64,57
81,10,5,58
82,29,45,59
83,28,5,60
84,12,4,61
85,8,10,62
86,8,50,63
87,9,17,63
88,12,16,64
89,8,10,64
90,3,9,65
91,6,19,66
92,12,45,67
93,9,4,67
94,8,2,68
95,8,21,69
96,8,52,70
97,7,16,71
98,8,26,72
99,13,8,73
100,8,3,74
101,4,10,75
102,14,7,76
103,4,24,77
104,12,74,78
105,12,10,79
106,9,5,80
107,4,15,81
108,4,9,82
109,32,22,83
110,10,6,84
111,19,16,85
112,9,18,86
113,35,7,87
114,27,8,88
115,6,2,89
116,31,7,90
117,28,9,91
118,9,30,92
119,20,10,93
120,3,9,94
121,22,8,95
122,14,4,96
123,4,4,97
124,10,11,98
125,19,45,99
126,16,3,100
127,26,13,101
128,14,15,102
129,4,27,103
130,17,9,104
131,10,3,105
132,6,23,106
133,9,18,107
134,25,9,108
135,26,17,109
136,9,11,110
137,3,5,110
138,22,33,110
139,12,18,110
140,7,9,111
141,15,5,111
142,5,4,112
143,28,27,112
144,10,6,113
145,7,12,114
146,23,5,114
147,28,4,115
148,10,41,116
149,5,11,117
150,30,10,118
151,4,15,119
152,24,12,120
153,21,9,121
154,12,8,121
155,28,12,122
156,4,12,123
157,4,4,124
158,3,11,125
159,27,14,126
160,17,17,127
161,30,5,128
162,6,13,129
163,9,2,130
164,25,27,131
165,17,10,132
166,25,12,133
167,48,8,134
168,14,27,135
169,8,10,136
170,18,41,137
171,6,9,138
172,20,4,139
173,1,4,139
174,17,22,140
175,13,8,141
176,8,11,142
177,22,5,142
178,6,3,142
179,5,31,143
180,10,2,144
181,3,9,144
182,27,11,145
183,3,18,146
184,17,7,146
185,5,3,146
186,4,23,147
187,1,4,147
188,10,38,148
189,2,1,149
190,25,7,150
191,4,25,151
192,5,21,152
193,18,41,153
194,12,29,154
195,4,5,155
196,4,9,156
197,8,5,157
198,9,41,158
