ID,WIDTH,HEIGHT,GROUP
0,8,15,0
1,6,30,1
2,4,4,2
3,13,10,3
4,10,28,4
5,9,3,5
6,2,5,6
7,8,11,7
8,5,12,8
9,49,19,9
10,6,6,9
11,8,10,10
12,12,10,10
13,12,6,11
14,2,6,12
15,57,11,13
16,3,3,14
17,25,12,15
18,21,7,16
19,12,6,16
20,22,9,16
21,14,19,17
22,6,8,18
23,8,9,19
24,1,5,20
25,11,2,21
26,4,6,22
27,3,15,23
28,42,13,24
29,32,16,25
30,8,24,26
31,23,7,27
32,4,21,28
33,1,4,29
34,12,3,30
35,61,19,31
36,2,4,32
37,30,6,33
38,8,37,34
39,2,5,35
40,40,9,36
41,4,5,37
42,9,4,38
43,5,34,39
44,4,1,40
45,2,1,41
46,8,27,42
47,13,14,43
48,3,5,44
49,19,37,45
50,10,3,46
51,1,4,47
52,3,8,48
53,3,9,49
54,3,1,50
55,11,10,51
56,11,13,52
57,14,74,53
58,60,9,54
59,24,18,55
60,20,9,56
61,11,69,57
62,13,2,58
63,1,6,59
64,4,4,60
65,13,52,60
66,2,6,61
67,11,30,61
68,7,15,61
69,4,12,62
70,11,47,63
71,14,8,64
72,18,6,65
73,7,15,66
74,14,14,67
75,4,11,67
76,2,5,68
77,20,13,69
78,63,14,70
79,15,6,70
80,15,27,71
81,8,6,72
82,5,30,72
83,3,8,73
84,12,71,73
85,20,4,73
86,21,23,74
87,1,6,75
88,14,5,76
89,10,27,77
90,1,3,78
91,3,4,79
92,3,15,79
93,3,13,80
94,18,6,80
95,6,7,80
96,29,21,81
97,6,1,81
98,12,6,82
99,2,1,83
100,4,26,84
101,3,1,85
102,2,4,86
103,66,15,87
104,16,53,88
105,7,3,89
106,66,13,89
107,10,22,90
108,28,10,90
109,1,2,90
110,10,3,91
111,10,48,92
112,13,35,92
113,7,15,93
114,8,24,93
115,14,12,93
116,7,3,94
117,6,2,95
118,6,5,95
119,6,20,96
120,21,41,97
121,43,16,98
122,30,11,99
123,5,5,100
124,37,8,101
125,2,1,102
126,8,7,103
127,26,5,104
128,3,20,105
129,2,12,106
130,3,3,107
131,16,4,108
132,26,8,109
133,7,4,110
134,3,1,111
135,10,15,111
136,4,25,111
137,20,45,111
138,1,6,112
139,13,47,112
140,14,8,112
141,3,3,113
142,6,9,114
143,7,8,115
144,15,9,116
145,4,21,117
146,16,31,117
147,60,11,118
148,17,14,118
149,7,19,118
150,24,19,119
151,5,1,120
152,12,25,121
153,5,12,122
154,13,12,122
155,5,33,123
156,12,3,124
157,10,15,124
158,8,16,125
159,11,8,126
160,20,7,127
161,8,32,128
162,8,30,129
163,2,3,130
164,7,21,130
165,14,4,131
166,3,13,132
167,28,16,133
168,6,6,133
169,12,8,133
170,29,8,134
171,44,13,135
172,4,2,136
173,23,4,137
174,34,9,137
175,8,2,138
176,15,18,139
177,8,6,140
178,8,3,140
179,10,28,140
180,6,2,141
181,17,4,141
182,2,6,142
183,1,5,143
184,61,18,144
185,1,3,145
186,1,3,146
187,22,4,147
188,18,50,148
189,2,10,149
190,21,62,150
191,25,31,151
192,17,4,152
193,20,9,153
194,9,4,154
195,3,8,155
196,5,5,156
