ID,WIDTH,HEIGHT,GROUP
0,20,20,0
1,30,10,1
2,6,1,2
3,7,4,3
4,7,38,4
5,37,13,5
6,21,5,6
7,6,25,7
8,8,37,7
9,11,11,8
10,16,11,8
11,4,5,8
12,19,15,9
13,11,12,9
14,12,16,10
15,13,11,11
16,17,7,12
17,10,14,13
18,13,5,14
19,4,18,15
20,8,17,16
21,4,19,17
22,1,5,18
23,4,8,19
24,10,8,20
25,3,10,21
26,21,9,22
27,9,3,23
28,36,6,24
29,3,11,25
30,73,15,26
31,5,6,27
32,1,6,28
33,9,30,29
34,15,7,30
35,5,2,31
36,53,17,32
37,3,20,33
38,6,15,33
39,10,3,33
40,24,7,34
41,26,10,35
42,13,2,36
43,5,2,36
44,15,5,37
45,6,4,38
46,21,8,39
47,26,4,40
48,5,21,41
49,9,2,41
50,4,18,42
51,7,17,43
52,25,6,44
53,11,8,45
54,5,24,46
55,2,13,47
56,4,6,48
57,2,2,49
58,1,1,50
59,6,41,51
60,23,7,52
61,10,4,53
62,6,22,54
63,8,18,55
64,4,6,56
65,11,9,57
66,1,2,58
67,6,14,59
68,11,11,60
69,17,8,61
70,8,22,62
71,2,9,63
72,4,10,64
73,57,10,65
74,1,5,66
75,22,32,66
76,5,6,67
77,5,8,67
78,3,3,68
79,2,10,69
80,2,9,69
81,7,6,70
82,40,10,71
83,10,9,71
84,18,15,71
85,8,10,72
86,10,2,72
87,18,12,72
88,2,4,73
89,10,31,74
90,4,4,74
91,47,18,74
92,12,42,75
93,43,7,76
94,18,58,77
95,12,7,78
96,18,29,79
97,42,12,80
98,6,38,81
99,64,23,82
100,35,19,83
101,16,3,83
102,6,10,84
103,5,5,84
104,22,12,85
105,4,15,85
106,32,13,86
107,2,11,87
108,14,37,88
109,18,102,89
110,15,6,90
111,17,4,91
112,14,25,91
113,28,30,92
114,36,8,93
115,12,11,94
116,18,4,95
117,2,11,96
118,5,15,97
119,43,7,98
120,3,1,98
121,3,7,99
122,24,6,100
123,13,8,101
124,21,19,102
125,3,5,103
126,2,12,104
127,5,16,105
128,9,20,106
129,16,13,107
130,16,8,108
131,80,16,109
132,43,7,110
133,3,1,111
134,3,8,112
135,31,9,113
136,8,12,114
137,20,16,115
138,2,9,116
139,12,33,117
140,27,27,118
141,3,6,118
142,7,11,119
143,11,2,120
144,11,27,121
145,22,22,122
146,6,16,123
147,16,11,123
148,12,43,123
149,8,13,123
150,18,4,124
151,12,2,124
152,20,9,124
153,14,52,125
154,5,5,126
155,14,18,126
156,7,5,126
157,9,4,127
158,2,9,128
159,2,13,129
160,2,8,130
161,16,11,131
162,15,47,132
163,5,4,133
164,12,16,133
165,3,4,134
166,8,2,134
167,42,15,135
168,8,14,135
169,24,9,136
170,17,57,137
171,14,19,138
172,8,18,139
173,9,7,140
174,34,13,141
175,25,26,142
176,16,8,142
177,3,8,143
178,25,5,143
179,11,7,144
180,7,4,144
181,15,21,144
182,5,2,144
183,39,12,145
184,8,19,146
185,2,11,147
186,15,4,148
187,5,9,149
188,15,13,150
189,27,5,151
190,7,24,151
191,11,18,152
192,6,5,152
193,6,13,153
194,32,15,154
195,3,13,155
196,31,8,156
