ID,WIDTH,HEIGHT,GROUP
0,5,21,0
1,11,11,1
2,6,4,1
3,4,26,2
4,43,13,3
5,6,5,4
6,9,4,5
7,5,15,6
8,12,3,7
9,59,14,8
10,40,17,9
11,8,3,10
12,3,7,11
13,2,7,12
14,12,66,13
15,8,29,14
16,12,9,15
17,9,12,16
18,7,32,17
19,25,68,18
20,43,9,19
21,9,11,19
22,4,5,20
23,15,3,21
24,10,4,22
25,4,4,23
26,16,13,24
27,11,14,25
28,25,34,26
29,17,19,27
30,1,4,28
31,83,16,29
32,30,10,30
33,6,12,31
34,12,30,32
35,5,30,33
36,12,10,34
37,11,11,35
38,6,2,35
39,11,4,36
40,14,16,37
41,14,46,37
42,7,40,37
43,5,18,38
44,8,8,38
45,3,3,39
46,21,16,39
47,2,4,40
48,25,8,41
49,21,21,42
50,33,10,43
51,5,17,44
52,26,8,45
53,1,4,46
54,6,11,46
55,7,4,47
56,46,14,47
57,3,2,48
58,4,12,48
59,7,42,48
60,4,18,49
61,21,4,50
62,16,5,51
63,36,19,52
64,18,5,53
65,51,9,53
66,8,4,53
67,2,3,53
68,5,2,54
69,12,5,55
70,4,4,55
71,1,4,56
72,45,12,56
73,8,2,57
74,55,8,58
75,5,30,58
76,7,16,59
77,2,13,59
78,10,10,60
79,5,4,61
80,5,17,62
81,2,8,63
82,22,28,64
83,25,12,65
84,10,4,66
85,37,6,67
86,6,3,67
87,41,7,67
88,9,19,68
89,38,12,69
90,24,75,70
91,9,5,71
92,19,23,72
93,2,5,73
94,10,4,73
95,32,8,73
96,10,19,74
97,5,32,75
98,10,22,76
99,8,4,77
100,8,5,78
101,10,8,79
102,2,4,80
103,22,12,81
104,4,8,82
105,19,3,83
106,6,10,84
107,9,37,85
108,4,2,86
109,1,2,86
110,3,20,86
111,3,11,87
112,9,10,88
113,1,3,89
114,19,74,90
115,42,13,91
116,4,17,92
117,8,35,93
118,4,9,94
119,10,34,94
120,22,8,94
121,8,3,94
122,4,11,95
123,4,15,95
124,2,9,96
125,4,9,97
126,25,8,98
127,6,27,99
128,2,7,100
129,8,2,101
130,4,14,102
131,10,2,103
132,1,1,104
133,63,16,105
134,9,45,106
135,7,6,107
136,3,7,108
137,9,41,109
138,46,28,110
139,3,1,111
140,24,33,112
141,9,16,112
142,7,6,113
143,8,2,114
144,15,18,114
145,18,3,114
146,30,5,114
147,13,64,115
148,14,4,115
149,4,3,116
150,25,6,116
151,2,1,117
152,9,56,117
153,1,4,118
154,8,2,119
155,10,10,120
156,2,2,121
157,3,17,122
158,3,1,123
159,3,2,124
160,4,20,125
161,18,20,126
162,4,8,127
163,8,18,128
164,18,9,129
165,21,11,130
166,6,5,131
167,2,4,132
168,9,19,133
169,8,35,134
170,2,6,135
171,14,79,136
172,5,5,137
173,8,4,138
174,7,2,139
175,1,4,140
176,7,8,141
177,13,2,142
178,27,15,143
179,10,25,144
180,46,7,145
181,4,13,145
182,3,8,146
183,14,5,147
184,4,20,148
185,20,35,149
186,9,8,150
187,3,2,151
188,51,9,152
189,9,15,152
190,19,4,153
191,13,3,154
192,9,21,154
193,36,6,155
194,4,1,156
195,22,14,156
196,2,10,156
