ID,WIDTH,HEIGHT,GROUP
0,7,32,0
1,3,10,1
2,6,7,2
3,13,27,3
4,7,36,4
5,9,11,5
6,3,6,6
7,7,29,7
8,6,17,8
9,11,51,9
10,9,6,10
11,1,6,11
12,8,2,12
13,5,8,13
14,8,10,14
15,10,5,15
16,4,23,16
17,32,12,17
18,9,13,18
19,5,9,19
20,14,6,20
21,16,11,21
22,36,11,22
23,15,6,23
24,36,11,24
25,2,10,24
26,3,11,25
27,1,2,26
28,11,63,27
29,6,1,28
30,18,40,29
31,3,9,29
32,12,27,30
33,3,14,31
34,8,27,32
35,4,1,33
36,9,5,34
37,29,15,35
38,16,3,36
39,38,11,37
40,6,4,37
41,21,4,37
42,10,34,38
43,5,1,39
44,14,67,39
45,1,4,39
46,12,21,40
47,2,13,41
48,1,2,42
49,8,6,43
50,7,19,44
51,16,85,45
52,2,2,46
53,21,8,47
54,5,2,48
55,14,4,49
56,13,16,50
57,71,13,51
58,30,6,52
59,3,1,53
60,18,3,53
61,4,8,54
62,16,16,55
63,74,14,55
64,15,18,56
65,8,26,57
66,15,18,58
67,3,14,59
68,5,31,60
69,65,22,61
70,13,27,62
71,30,7,63
72,5,7,64
73,11,9,65
74,9,16,66
75,7,3,67
76,10,34,68
77,3,3,68
78,20,4,69
79,4,4,70
80,4,7,71
81,41,6,71
82,6,23,72
83,4,4,72
84,6,3,72
85,27,9,73
86,6,34,74
87,4,25,74
88,3,4,75
89,2,11,75
90,15,10,76
91,7,15,76
92,13,9,77
93,5,12,77
94,5,30,77
95,2,2,78
96,9,35,78
97,21,5,79
98,17,4,80
99,2,2,80
100,4,23,81
101,21,24,81
102,43,12,82
103,11,15,82
104,3,8,82
105,3,1,83
106,7,37,84
107,5,14,85
108,50,10,86
109,2,5,87
110,14,38,88
111,18,4,89
112,11,16,90
113,15,8,91
114,4,4,92
115,11,8,93
116,2,1,94
117,5,29,95
118,3,8,96
119,16,6,97
120,1,5,98
121,2,1,98
122,9,6,98
123,7,13,99
124,5,14,100
125,5,5,101
126,9,7,102
127,2,2,102
128,15,5,102
129,9,56,103
130,13,54,104
131,40,14,104
132,14,45,105
133,13,27,106
134,8,18,106
135,11,51,106
136,8,27,106
137,8,54,107
138,11,49,108
139,3,20,108
140,2,5,108
141,6,18,108
142,13,4,109
143,18,29,110
144,9,2,111
145,27,24,112
146,26,10,112
147,7,15,113
148,31,5,113
149,6,20,114
150,3,3,114
151,9,45,115
152,4,1,115
153,22,75,116
154,14,15,117
155,26,6,118
156,6,28,119
157,4,10,120
158,30,29,121
159,5,33,122
160,10,2,123
161,21,10,124
162,4,8,125
163,44,11,126
164,2,7,127
165,9,19,128
166,3,16,129
167,9,26,130
168,34,7,131
169,2,6,132
170,1,6,133
171,6,15,134
172,2,9,134
173,3,7,135
174,14,25,135
175,14,51,136
176,54,16,137
177,10,3,138
178,5,13,139
179,13,54,140
180,8,3,141
181,20,5,142
182,5,19,143
183,2,8,144
184,7,12,145
185,14,3,146
186,9,10,146
187,30,16,147
188,2,13,148
189,29,18,149
190,13,13,150
191,2,9,151
192,2,7,152
193,11,9,153
194,8,38,154
195,3,2,155
196,49,11,156
