ID,WIDTH,HEIGHT,GROUP
0,6,21,0
1,23,70,1
2,1,3,2
3,16,9,3
4,23,10,4
5,47,19,4
6,9,11,5
7,18,41,6
8,24,20,7
9,7,25,8
10,5,30,8
11,6,6,8
12,29,32,9
13,7,5,10
14,41,41,11
15,19,24,12
16,62,22,13
17,35,11,14
18,27,8,15
19,26,17,16
20,3,19,17
21,6,21,17
22,20,14,18
23,23,59,19
24,30,10,20
25,25,57,20
26,5,13,20
27,37,7,21
28,23,70,22
29,20,18,23
30,8,21,24
31,28,7,25
32,13,3,25
33,9,31,26
34,14,40,27
35,2,7,28
36,32,27,29
37,9,7,30
38,4,14,31
39,8,25,32
40,28,73,32
41,25,9,33
42,10,45,34
43,7,10,35
44,12,59,36
45,69,18,37
46,59,22,38
47,7,5,39
48,6,14,40
49,15,4,41
50,8,6,42
51,7,12,43
52,16,18,44
53,6,5,45
54,20,13,46
55,3,14,47
56,5,9,48
57,6,12,49
58,26,8,50
59,18,50,51
60,29,8,52
61,20,40,53
62,19,57,54
63,49,8,55
64,4,2,56
65,15,6,57
66,7,46,58
67,5,16,59
68,40,7,60
69,9,8,61
70,65,29,61
71,11,18,62
72,4,13,63
73,7,14,63
74,18,25,63
75,2,12,63
76,14,5,64
77,4,14,65
78,117,20,66
79,22,38,67
80,13,18,68
81,13,12,69
82,24,25,70
83,2,9,70
84,4,3,71
85,14,86,71
86,24,10,71
87,31,11,72
88,4,1,72
89,36,7,73
90,4,23,73
91,20,6,74
92,7,11,74
93,8,4,74
94,37,8,75
95,7,26,76
96,22,5,76
