ID,WIDTH,HEIGHT,GROUP
0,10,45,0
1,27,18,1
2,36,21,2
3,2,7,3
4,39,74,4
5,58,11,5
6,25,102,6
7,13,25,7
8,20,15,7
9,32,81,8
10,29,6,8
11,105,22,9
12,8,15,10
13,17,57,11
14,8,8,12
15,54,23,13
16,6,28,14
17,4,3,15
18,13,5,16
19,26,21,17
20,7,2,17
21,25,105,18
22,58,20,19
23,11,11,20
24,13,10,21
25,6,6,22
26,14,59,23
27,51,52,24
28,46,34,25
29,57,21,25
30,25,18,26
31,46,24,27
32,14,74,28
33,9,9,29
34,13,29,30
35,28,13,30
36,13,25,31
37,19,19,32
38,4,9,33
39,41,82,34
40,44,8,34
41,6,31,35
42,18,5,35
43,57,24,36
44,27,18,36
45,7,19,36
46,77,25,37
47,64,13,37
48,14,10,38
