ID,WIDTH,HEIGHT,GROUP
0,105,22,0
1,13,29,0
2,25,105,1
3,36,21,2
4,57,24,3
5,26,21,4
6,44,8,5
7,13,5,6
8,27,18,7
9,46,34,8
10,2,7,8
11,41,82,9
12,20,15,10
13,29,6,10
14,8,8,11
15,4,3,12
16,46,24,13
17,54,23,14
18,28,13,14
19,13,10,15
20,18,5,15
21,58,11,16
22,7,19,17
23,13,25,18
24,10,45,19
25,39,74,20
26,14,10,21
27,77,25,21
28,8,15,21
29,14,74,22
30,19,19,22
31,6,28,23
32,17,57,24
33,51,52,25
34,25,18,26
35,27,18,27
36,9,9,28
37,32,81,29
38,6,31,30
39,25,102,31
40,7,2,31
41,14,59,32
42,57,21,32
43,11,11,33
44,6,6,34
45,58,20,35
46,64,13,36
47,13,25,37
48,4,9,38
