ID,WIDTH,HEIGHT,GROUP
0,19,49,0
1,30,19,0
2,9,3,1
3,8,23,1
4,37,9,2
5,35,23,2
6,15,21,3
7,7,23,4
8,65,13,4
9,17,58,5
10,13,88,5
11,9,15,6
12,69,27,6
13,5,19,7
14,19,14,8
15,14,59,9
16,4,11,10
17,18,16,11
18,16,24,12
19,5,20,13
20,9,3,14
21,25,9,15
22,14,60,16
23,9,31,17
24,9,8,18
25,61,22,19
26,5,16,20
27,51,8,21
28,27,49,22
29,3,2,22
30,91,14,22
31,42,10,23
32,4,8,24
33,54,12,25
34,23,68,26
35,30,9,27
36,10,18,27
37,12,32,28
38,33,22,28
39,4,2,28
40,14,35,29
41,26,7,30
42,42,11,31
43,90,30,32
44,49,8,33
45,18,29,34
46,30,9,35
47,20,28,36
48,4,9,37
49,31,7,37
50,34,6,38
51,1,5,38
52,13,5,39
53,58,20,40
54,28,96,40
55,18,55,41
56,3,13,42
57,42,11,43
58,21,41,43
59,11,4,44
60,79,16,45
61,23,4,46
62,5,23,47
63,4,23,48
64,8,47,49
65,27,12,50
66,4,21,51
67,81,21,52
68,10,3,53
69,23,86,54
70,39,23,55
71,18,10,56
72,9,12,57
