ID,WIDTH,HEIGHT,GROUP
0,4,8,0
1,1,6,0
2,4,26,1
3,8,36,2
4,23,9,3
5,26,7,4
6,16,3,5
7,79,17,6
8,35,11,7
9,17,45,8
10,10,32,9
11,15,63,10
12,3,13,11
13,14,73,12
14,32,24,12
15,55,8,12
16,21,48,13
17,8,3,13
18,7,10,13
19,5,13,13
20,10,12,14
21,67,16,15
22,1,1,15
23,4,17,16
24,20,5,17
25,22,8,18
26,12,10,19
27,19,106,20
28,10,12,21
29,5,26,22
30,18,11,23
31,9,16,24
32,40,9,25
33,25,5,26
34,6,13,27
35,7,9,28
36,2,7,29
37,108,19,30
38,17,25,30
39,5,16,31
40,8,12,31
41,3,20,32
42,18,5,33
43,28,9,33
44,18,90,34
45,7,29,34
46,24,23,34
47,28,40,35
48,63,18,35
49,25,22,36
50,3,4,37
51,12,13,37
52,66,11,37
53,7,27,38
54,49,14,39
55,9,2,40
56,11,44,40
57,9,12,41
58,47,16,42
59,17,41,43
60,10,38,44
61,22,22,44
62,23,89,45
63,39,8,46
64,33,5,47
65,7,19,47
66,30,10,48
67,3,18,48
68,74,26,49
69,1,4,50
70,49,15,50
71,6,11,51
72,16,16,52
73,48,13,53
74,22,6,54
75,10,20,55
76,23,9,56
77,82,12,57
78,4,2,58
79,17,11,59
80,4,1,60
81,9,11,61
82,7,2,62
83,5,10,63
84,20,4,64
85,87,30,65
86,22,14,66
87,12,30,67
88,14,9,68
89,35,20,69
90,8,32,70
91,31,11,71
92,9,6,72
93,8,20,73
94,13,13,74
95,8,7,75
96,35,11,76
