ID,WIDTH,HEIGHT,GROUP
0,32,69,0
1,13,5,1
2,10,13,1
3,36,23,1
4,25,48,1
5,21,30,2
6,57,18,2
7,21,12,3
8,43,10,4
9,46,12,5
10,24,15,6
11,24,5,7
12,40,18,8
13,11,18,9
14,28,7,10
15,56,11,11
16,23,35,12
17,131,23,13
18,4,16,14
19,11,23,15
20,53,28,16
21,17,46,17
22,7,8,18
23,8,10,19
24,17,4,20
25,35,13,21
26,24,108,22
27,65,19,23
28,49,38,24
29,22,14,25
30,10,10,26
31,1,3,27
32,4,27,28
33,94,29,28
34,28,99,29
35,45,39,29
36,13,25,30
37,57,30,31
38,9,51,32
39,9,33,33
40,10,36,33
41,21,13,34
42,17,37,35
43,57,27,36
44,48,43,37
45,2,12,37
46,6,2,37
47,36,48,37
48,11,48,38
