ID,WIDTH,HEIGHT,GROUP
0,22,8,0
1,5,14,1
2,25,36,2
3,25,21,3
4,14,4,4
5,37,12,5
6,58,14,5
7,67,11,6
8,68,12,6
9,10,20,7
10,18,12,8
11,47,7,9
12,5,18,9
13,3,1,9
14,66,23,10
15,11,17,11
16,15,4,12
17,39,9,13
18,8,12,14
19,17,25,15
20,11,4,16
21,2,9,17
22,58,12,18
23,11,3,19
24,7,23,20
25,38,19,21
26,16,26,22
27,109,18,22
28,16,11,23
29,8,5,24
30,35,9,25
31,6,6,25
32,50,27,26
33,33,17,27
34,6,35,28
35,23,10,28
36,20,12,29
37,6,2,29
38,16,12,30
39,10,11,30
40,5,18,31
41,14,14,31
42,26,110,32
43,6,28,33
44,34,12,33
45,32,7,34
46,11,11,35
47,10,9,35
48,15,47,36
49,4,18,37
50,56,39,38
51,5,7,38
52,8,7,38
53,22,4,39
54,21,102,39
55,64,10,39
56,13,3,40
57,15,3,41
58,23,32,42
59,16,11,43
60,6,37,44
61,8,41,44
62,9,61,45
63,15,72,46
64,6,25,47
65,9,51,47
66,3,16,48
67,6,14,49
68,56,21,50
69,9,6,51
70,49,16,52
71,11,9,53
72,3,3,54
73,27,22,55
74,4,8,56
75,21,26,57
76,10,23,58
77,9,18,59
78,3,12,60
79,8,20,61
80,51,11,62
81,5,8,63
82,9,4,64
83,12,9,65
84,99,21,66
85,7,7,67
86,44,13,67
87,4,6,68
88,22,54,68
89,8,5,69
90,7,12,70
91,26,16,71
92,20,10,72
93,6,22,73
94,30,5,74
95,15,19,75
96,48,13,76
