ID,WIDTH,HEIGHT,GROUP
0,21,55,0
1,5,21,1
2,5,3,1
3,10,60,2
4,7,33,2
5,6,22,2
6,4,18,3
7,6,5,3
8,28,5,3
9,11,12,4
10,11,7,4
11,55,15,4
12,3,15,5
13,27,94,6
14,4,25,7
15,8,46,8
16,12,75,9
17,36,14,10
18,7,2,11
19,7,20,12
20,65,17,13
21,28,15,14
22,11,21,15
23,4,4,16
24,7,21,17
25,24,35,18
26,8,11,19
27,7,22,20
28,34,102,21
29,8,2,22
30,13,4,22
31,9,35,23
32,4,24,23
33,20,21,23
34,15,7,24
35,4,25,24
36,23,25,25
37,4,1,26
38,12,7,27
39,35,11,28
40,8,5,29
41,22,64,30
42,31,20,31
43,22,7,32
44,12,27,33
45,18,3,34
46,14,4,35
47,5,1,36
48,18,5,37
49,37,29,37
50,6,20,38
51,4,14,39
52,7,11,39
53,4,5,39
54,6,1,40
55,2,10,41
56,14,10,42
57,18,15,42
58,13,34,42
59,35,7,43
60,7,11,44
61,2,2,45
62,23,49,46
63,10,2,47
64,11,12,48
65,50,24,49
66,13,56,50
67,13,9,51
68,33,7,52
69,14,11,53
70,2,4,54
71,2,10,55
72,22,56,56
73,22,8,57
74,47,9,58
75,4,11,59
76,16,68,60
77,19,21,61
78,36,12,62
79,5,9,63
80,16,14,63
81,110,16,64
82,13,6,65
83,18,116,66
84,47,12,67
85,14,6,68
86,41,27,69
87,27,8,70
88,56,19,71
89,16,41,72
90,12,8,72
91,30,42,73
92,56,9,74
93,13,10,75
94,8,3,75
95,5,12,75
96,29,16,76
