ID,WIDTH,HEIGHT,GROUP
0,19,68,0
1,53,12,1
2,9,26,2
3,7,25,2
4,13,46,3
5,50,15,4
6,16,13,4
7,34,10,5
8,2,9,6
9,8,17,7
10,22,7,8
11,17,28,9
12,12,19,10
13,40,12,11
14,5,11,12
15,44,11,12
16,27,5,12
17,13,6,13
18,24,39,14
19,16,6,14
20,18,70,15
21,33,36,15
22,7,30,16
23,123,19,17
24,41,7,17
25,4,8,17
26,35,6,18
27,35,9,18
28,70,29,19
29,55,16,20
30,20,16,21
31,1,3,22
32,5,30,23
33,6,39,24
34,63,15,25
35,36,21,26
36,26,45,27
37,1,6,28
38,80,17,29
39,29,18,30
40,6,18,31
41,44,9,32
42,32,12,33
43,3,7,34
44,12,60,35
45,10,33,35
46,41,10,35
47,48,27,36
48,30,12,37
49,5,10,38
50,36,31,39
51,55,50,39
52,11,14,40
53,9,37,41
54,21,17,42
55,14,18,43
56,8,31,44
57,22,9,45
58,89,17,46
59,21,36,47
60,10,10,48
61,14,6,49
62,9,17,50
63,10,56,51
64,17,6,52
65,22,46,53
66,11,2,54
67,9,3,55
68,17,101,55
69,9,21,55
70,4,26,56
71,79,28,57
72,22,11,57
