ID,WIDTH,HEIGHT,GROUP
0,15,72,0
1,12,4,0
2,50,41,1
3,27,53,2
4,17,33,3
5,18,74,4
6,9,61,5
7,28,71,6
8,5,12,7
9,57,15,8
10,5,10,9
11,26,20,10
12,10,30,11
13,27,23,11
14,26,31,11
15,21,18,12
16,23,11,13
17,25,77,14
18,24,13,15
19,31,12,15
20,54,10,16
21,26,4,17
22,59,19,18
23,32,9,19
24,16,3,20
25,34,51,21
26,45,11,21
27,14,41,22
28,16,63,23
29,7,18,23
30,6,11,23
31,23,4,24
32,38,21,25
33,48,23,26
34,93,20,27
35,49,86,28
36,33,17,29
37,37,57,30
38,11,7,31
39,15,8,32
40,4,8,33
41,18,20,34
42,29,26,35
43,23,18,36
44,64,14,37
45,12,6,37
46,55,52,37
47,58,29,38
48,20,20,38
