ID,WIDTH,HEIGHT,GROUP
0,61,25,0
1,22,31,1
2,13,11,2
3,50,12,3
4,64,19,4
5,6,6,5
6,10,36,6
7,35,13,7
8,22,35,8
9,19,25,9
10,2,11,10
11,38,35,11
12,13,13,12
13,20,28,13
14,24,21,14
15,8,17,15
16,26,57,16
17,5,3,17
18,68,11,18
19,112,22,19
20,48,9,20
21,24,4,21
22,3,13,22
23,30,7,23
24,10,41,24
25,5,20,24
26,25,14,24
27,56,29,25
28,5,7,25
29,9,38,26
30,13,4,26
31,39,16,27
32,24,94,28
33,14,34,28
34,26,7,28
35,18,47,29
36,34,23,30
37,29,37,31
38,10,9,32
39,21,25,33
40,8,5,34
41,19,41,35
42,29,8,36
43,24,10,37
44,32,11,38
45,18,49,39
46,44,19,40
47,52,43,41
48,7,2,41
49,41,8,42
50,35,33,43
51,10,4,43
52,60,28,44
53,6,33,44
54,5,32,45
55,6,4,46
56,12,2,47
57,4,4,48
58,6,11,48
59,3,19,49
60,8,38,50
61,57,17,50
62,51,17,50
63,21,6,51
64,19,10,51
65,12,13,52
66,31,5,52
67,2,10,52
68,10,39,53
69,23,72,54
70,4,9,55
71,24,52,56
72,32,9,57
