        40       100       100
      1961        53        37         1
      1500        25        60         1
      4896        68        72         1
      3404        46        74         1
      2277        69        33         1
      3328        64        52         1
      1716        52        33         1
      2256        47        48         1
      2992        44        68         1
       870        30        29         1
      1443        39        37         1
      1764        28        63         1
      3604        53        68         1
      3392        64        53         1
      2035        37        55         1
      3174        69        46         1
      2552        44        58         1
       832        26        32         1
      4692        68        69         1
      4422        67        66         1
      2346        46        51         1
      2067        53        39         1
      4071        59        69         1
      3417        67        51         1
      1922        62        31         1
      2451        43        57         1
      3920        70        56         1
      2331        63        37         1
      2478        59        42         1
      2622        46        57         1
      2640        66        40         1
      2542        62        41         1
      1316        47        28         1
      1232        28        44         1
      1512        28        54         1
      4347        63        69         1
      1645        47        35         1
      2070        46        45         1
      2703        51        53         1
      2580        60        43         1
