        40       100       100
      1680        40        42         1
      1586        61        26         1
      3220        46        70         1
      2162        47        46         1
      1247        43        29         1
      1118        43        26         1
      1254        33        38         1
      1888        32        59         1
      1794        69        26         1
      1716        39        44         1
      1089        33        33         1
      3692        52        71         1
      2450        35        70         1
      1026        27        38         1
      4270        61        70         1
      1050        30        35         1
      1170        26        45         1
      3763        53        71         1
      1800        25        72         1
      2166        38        57         1
      4900        70        70         1
      2360        59        40         1
       960        30        32         1
      1107        41        27         1
      2184        42        52         1
      2208        69        32         1
      5037        69        73         1
      1770        59        30         1
      2380        68        35         1
      3276        52        63         1
      3520        55        64         1
      1472        46        32         1
      3534        62        57         1
      1890        42        45         1
      1794        46        39         1
      1666        34        49         1
      3465        63        55         1
      1800        25        72         1
      3953        59        67         1
      1444        38        38         1
