        40       100       100
       952        28        34         1
       840        30        28         1
      1450        25        58         1
      3420        60        57         1
      2964        52        57         1
      2736        48        57         1
      3498        53        66         1
      2242        38        59         1
      2107        49        43         1
      3050        61        50         1
      5184        72        72         1
      2652        39        68         1
      2400        50        48         1
      2030        29        70         1
      2788        68        41         1
      3168        44        72         1
      1540        55        28         1
      1943        67        29         1
      1518        46        33         1
      1260        45        28         1
      2088        58        36         1
      1794        26        69         1
      2052        36        57         1
      2142        42        51         1
      3432        52        66         1
      1914        29        66         1
       945        27        35         1
      3726        54        69         1
      1922        31        62         1
      2220        30        74         1
      4278        62        69         1
      3024        48        63         1
      2210        34        65         1
      1280        40        32         1
      2958        51        58         1
      1056        32        33         1
      1836        68        27         1
      3844        62        62         1
      2870        41        70         1
      2542        62        41         1
