        40       100       100
      1575        63        25         1
      4154        62        67         1
       858        26        33         1
      2200        40        55         1
      1974        47        42         1
      1632        48        34         1
      1380        30        46         1
      2072        28        74         1
      1856        32        58         1
      3850        55        70         1
      2420        55        44         1
      5040        72        70         1
      2750        55        50         1
      1254        38        33         1
      1586        26        61         1
      2242        59        38         1
      1674        31        54         1
       625        25        25         1
      4588        74        62         1
      1232        44        28         1
       999        37        27         1
      1225        25        49         1
      2144        67        32         1
      4218        74        57         1
      1456        56        26         1
      1628        37        44         1
      1425        25        57         1
      2829        69        41         1
      1419        43        33         1
      1748        38        46         1
      2263        31        73         1
      1767        31        57         1
      1666        49        34         1
       725        29        25         1
      3700        74        50         1
      2360        59        40         1
      3626        74        49         1
      2900        50        58         1
      2115        45        47         1
      1530        34        45         1
