        40       100       100
      2232        36        62         1
      3200        50        64         1
      2537        59        43         1
      2040        40        51         1
      3960        72        55         1
      2898        69        42         1
      1419        33        43         1
      3479        49        71         1
      3380        52        65         1
      3478        47        74         1
      3016        58        52         1
      1755        27        65         1
      3990        70        57         1
      1924        26        74         1
      2236        52        43         1
      1116        31        36         1
      1681        41        41         1
      1482        26        57         1
      5328        74        72         1
      3696        66        56         1
      3016        58        52         1
      3192        57        56         1
      3876        57        68         1
       850        25        34         1
      1558        38        41         1
      3577        49        73         1
      1591        43        37         1
      2346        34        69         1
      3540        59        60         1
      2256        47        48         1
      3366        51        66         1
      4757        67        71         1
      2337        41        57         1
      4662        74        63         1
      1066        41        26         1
      2046        31        66         1
      4485        65        69         1
      3650        50        73         1
      1829        59        31         1
      1596        57        28         1
