        40       100       100
      2200        55        40         1
      2448        48        51         1
      1404        36        39         1
      2450        49        50         1
      2070        30        69         1
      2064        43        48         1
      1360        34        40         1
      2880        45        64         1
      1443        39        37         1
      2448        51        48         1
      2574        39        66         1
      4896        68        72         1
      1075        43        25         1
      3696        56        66         1
      2109        37        57         1
      3705        57        65         1
      2272        71        32         1
      1860        31        60         1
      1984        62        32         1
      2499        49        51         1
      3150        50        63         1
      1740        30        58         1
      2838        66        43         1
      1372        49        28         1
      2856        42        68         1
      2508        44        57         1
       896        32        28         1
      2067        53        39         1
      2436        58        42         1
      1944        36        54         1
      1825        73        25         1
      2916        54        54         1
      4970        70        71         1
      4144        74        56         1
       825        25        33         1
      1215        45        27         1
      1888        59        32         1
      2948        44        67         1
      2516        34        74         1
      2145        55        39         1
