        40       100       100
      2950        59        50         1
      3500        70        50         1
      1675        25        67         1
      2074        34        61         1
      1995        35        57         1
      3763        53        71         1
      3082        67        46         1
      3450        69        50         1
      2726        58        47         1
      2059        29        71         1
      1085        31        35         1
      3710        53        70         1
      3128        68        46         1
      2046        31        66         1
       990        33        30         1
      1305        29        45         1
      1898        73        26         1
      2208        32        69         1
      5183        71        73         1
      1564        46        34         1
      1377        51        27         1
      2268        42        54         1
      2346        51        46         1
      1100        25        44         1
       725        25        29         1
       837        27        31         1
      2679        57        47         1
      3021        53        57         1
      1242        46        27         1
      2394        38        63         1
      2255        55        41         1
      1560        30        52         1
      3584        56        64         1
      3328        64        52         1
      2209        47        47         1
      1558        41        38         1
      2772        44        63         1
      2418        39        62         1
      2052        54        38         1
      1209        39        31         1
