        30       100       100
       390        13        30         1
      1155        33        35         1
       518        14        37         1
       798        21        38         1
       384        16        24         1
       455        35        13         1
       588        42        14         1
      1073        29        37         1
       451        11        41         1
       682        31        22         1
       728        28        26         1
      2352        48        49         1
       432        12        36         1
      1107        41        27         1
      1849        43        43         1
      1518        46        33         1
       308        11        28         1
      1666        34        49         1
      1932        46        42         1
       368        23        16         1
       264        11        24         1
      1100        25        44         1
       420        42        10         1
       945        35        27         1
      1760        40        44         1
      1088        32        34         1
       768        24        32         1
       980        20        49         1
       450        45        10         1
       924        44        21         1
