        30       100       100
       462        21        22         1
       377        29        13         1
       378        27        14         1
       775        25        31         1
       325        13        25         1
       930        31        30         1
      1161        43        27         1
       300        20        15         1
       576        16        36         1
       143        13        11         1
       456        24        19         1
       920        23        40         1
       396        36        11         1
      1517        41        37         1
       943        23        41         1
       253        11        23         1
      1804        44        41         1
       238        17        14         1
      1443        37        39         1
       816        24        34         1
      1426        31        46         1
      1518        33        46         1
       390        26        15         1
      1536        32        48         1
       918        27        34         1
       378        14        27         1
       468        13        36         1
       900        20        45         1
       648        18        36         1
       483        23        21         1
