        30       100       100
      1518        46        33         1
       780        26        30         1
       448        14        32         1
      1075        43        25         1
      1334        46        29         1
       989        23        43         1
      1960        40        49         1
       442        34        13         1
       352        11        32         1
       517        11        47         1
       546        21        26         1
       946        22        43         1
       559        43        13         1
       170        17        10         1
       310        10        31         1
       700        20        35         1
       270        27        10         1
       506        22        23         1
      1584        48        33         1
       676        26        26         1
       903        21        43         1
       999        27        37         1
       529        23        23         1
       957        29        33         1
      1092        42        26         1
       759        33        23         1
       646        38        17         1
       407        37        11         1
      1505        35        43         1
       430        10        43         1
