        30       100       100
      1710        45        38         1
       585        45        13         1
       615        15        41         1
       330        11        30         1
      2021        43        47         1
       210        14        15         1
      2304        48        48         1
      1476        41        36         1
       392        28        14         1
       432        27        16         1
       496        16        31         1
      1127        49        23         1
       672        16        42         1
       364        13        28         1
       312        13        24         1
      1880        47        40         1
       960        30        32         1
       741        19        39         1
       460        20        23         1
      1764        42        42         1
       759        23        33         1
      1620        36        45         1
       264        12        22         1
       481        37        13         1
       782        23        34         1
      1184        37        32         1
       196        14        14         1
       836        38        22         1
      1482        39        38         1
       342        19        18         1
