        30       100       100
       546        42        13         1
       286        13        22         1
       630        45        14         1
       210        10        21         1
       275        25        11         1
       924        42        22         1
      1748        46        38         1
       840        20        42         1
      1365        39        35         1
       324        27        12         1
       504        36        14         1
      1368        36        38         1
       546        39        14         1
      1584        44        36         1
       192        16        12         1
      1824        48        38         1
       494        38        13         1
      1394        41        34         1
      1240        31        40         1
       522        18        29         1
      1107        41        27         1
       490        35        14         1
       720        48        15         1
       140        14        10         1
       999        37        27         1
      1505        35        43         1
       238        17        14         1
       486        27        18         1
      1640        40        41         1
       260        20        13         1
