        50       100       100
      1890        27        70         1
      1568        28        56         1
      1666        49        34         4
      2156        44        49         2
      3540        59        60         1
      2970        54        55         1
      4104        57        72         1
      2726        47        58         2
      2508        57        44         1
      1156        34        34         2
      2556        36        71         1
      3536        68        52         1
      2268        42        54         1
      4209        61        69         1
      3300        55        60         1
      3008        64        47         2
      2091        41        51         2
      1740        60        29         2
      2590        37        70         1
      2414        71        34         2
      4080        68        60         1
      1904        28        68         3
      2256        48        47         4
      3432        52        66         1
      1505        35        43         4
      4118        71        58         1
      3190        55        58         1
      3185        49        65         1
       725        29        25         6
      2590        35        74         2
      2196        36        61         2
      1984        31        64         2
      1755        27        65         1
      1632        34        48         1
      1144        44        26         4
      1288        46        28         5
      1274        26        49         5
      1764        28        63         3
      1400        25        56         1
      2254        49        46         3
       957        33        29         8
      2530        46        55         1
      2263        73        31         1
      1836        36        51         1
      4624        68        68         1
      4464        62        72         1
      2030        58        35         1
      1508        29        52         2
      1271        41        31         5
      2688        64        42         2
