        50       100       100
      1850        37        50         1
      1925        55        35         2
      2478        59        42         1
      1848        28        66         3
      1734        34        51         2
      2632        56        47         2
      1674        27        62         3
      1904        56        34         2
      3366        66        51         1
      2010        30        67         2
      2448        48        51         2
      1716        52        33         3
      1892        44        43         3
      1638        63        26         3
      2496        52        48         2
      4588        74        62         1
      1419        43        33         5
      1725        25        69         2
      3534        62        57         1
      2592        36        72         1
      4080        60        68         1
      2052        54        38         2
      2236        43        52         1
      1848        42        44         3
      3283        49        67         2
      1960        28        70         2
      4488        66        68         1
      1320        33        40         4
      3968        64        62         1
      2623        61        43         2
      1525        25        61         1
       676        26        26         3
      3780        60        63         1
      2200        40        55         2
      2220        74        30         1
      2664        72        37         2
      3780        63        60         1
      1701        63        27         1
      1664        26        64         1
      2580        43        60         1
      1917        71        27         3
      3550        71        50         2
      5402        74        73         1
      1830        61        30         2
      1677        43        39         2
      2145        55        39         2
      1880        40        47         3
      1558        41        38         4
      2760        46        60         2
      2128        56        38         2
