        50       100       100
      1242        46        27         6
       945        35        27         1
      1978        46        43         1
      1792        28        64         2
      1650        33        50         1
      1224        34        36         3
      2115        45        47         3
      1767        31        57         2
      1680        40        42         1
      2280        38        60         1
      4420        68        65         1
      4672        73        64         1
      2046        62        33         3
      3618        67        54         1
      1044        29        36         4
      2304        32        72         1
      2106        54        39         2
      3685        55        67         1
      2499        49        51         2
      2745        45        61         2
      1000        40        25         4
      1932        28        69         2
      2655        45        59         1
      3552        48        74         2
      4095        65        63         1
       725        25        29         5
      1596        28        57         2
      1200        40        30         3
      4209        61        69         1
      1440        45        32         5
      1848        42        44         2
      3465        55        63         1
      3900        65        60         1
      3111        51        61         1
      1540        35        44         2
      1672        44        38         2
      2970        66        45         1
      2232        31        72         3
      3328        52        64         1
      2809        53        53         1
      3055        47        65         2
      2300        46        50         4
      3306        57        58         1
      2208        46        48         1
      1682        29        58         1
      3120        60        52         1
      2310        70        33         2
      4366        74        59         1
      3000        50        60         2
      1485        27        55         2
