        50       100       100
      1824        57        32         3
      3905        71        55         1
      1435        41        35         2
      1711        29        59         3
      1200        40        30         1
      1716        33        52         1
      4248        72        59         1
      3080        70        44         2
       950        25        38         4
      2220        30        74         2
      1443        37        39         1
      2176        32        68         2
      3600        72        50         1
      3120        52        60         1
      1152        36        32         1
      3300        60        55         1
      2378        58        41         1
      1394        34        41         4
      3213        63        51         1
      2720        68        40         2
      2184        52        42         2
       900        30        30         5
      4032        72        56         1
      1740        30        58         3
      2072        74        28         1
      1196        46        26         2
      1849        43        43         1
      2070        45        46         1
      2664        72        37         1
       986        29        34         6
      2784        58        48         2
      3834        54        71         1
      3906        63        62         1
      4320        72        60         1
      4964        73        68         1
      1855        53        35         1
      3150        45        70         2
      2745        45        61         1
      3922        74        53         1
      1728        32        54         2
      3380        65        52         1
      3672        51        72         1
      3105        69        45         2
      1260        35        36         3
      2166        57        38         2
      4968        72        69         1
      1008        36        28         5
      2774        38        73         2
      4958        74        67         1
      3876        57        68         1
