        50       100       100
      2232        72        31         2
      2992        44        68         2
      2628        73        36         2
      2904        44        66         1
      4556        68        67         1
      2275        35        65         2
       975        39        25         8
      2695        49        55         1
      1846        71        26         2
      1404        36        39         4
       900        36        25         5
      3752        56        67         1
      1435        35        41         4
      2257        37        61         2
      2750        50        55         2
      2560        40        64         2
      3604        68        53         1
      1677        39        43         2
      1891        31        61         3
      1620        60        27         3
      1647        27        61         2
      2255        41        55         2
      1147        37        31         1
      3380        65        52         1
      2475        55        45         2
      3774        51        74         1
      1696        32        53         2
      2940        42        70         2
      1496        34        44         2
      2911        41        71         1
      2350        50        47         4
      3591        63        57         1
      4030        65        62         1
      3904        61        64         1
      2385        45        53         1
      5106        74        69         1
      3224        52        62         1
      2088        58        36         2
       962        26        37         6
      3024        63        48         2
       900        30        30         6
      2967        43        69         2
      2964        52        57         1
      4757        71        67         1
      3132        54        58         1
      1802        34        53         2
      3417        67        51         1
      1891        61        31         3
      2000        40        50         2
      1856        29        64         2
