        50       100       100
      2847        73        39         1
      3304        59        56         1
      1950        65        30         3
      2304        36        64         2
      2924        43        68         2
      2904        66        44         1
      1829        59        31         2
      1480        40        37         3
      3782        62        61         1
      1860        60        31         1
      2640        40        66         1
      3024        42        72         1
      1596        38        42         2
      2214        41        54         2
      3696        66        56         1
      3700        74        50         1
      2601        51        51         1
      1935        45        43         2
      3540        59        60         1
      1848        28        66         3
      3172        52        61         1
      3780        70        54         1
      1872        72        26         1
      1520        38        40         3
      3306        57        58         1
      1664        26        64         3
      1170        30        39         4
      1287        39        33         4
      4410        63        70         1
      2255        55        41         1
      1053        27        39         1
      3212        44        73         1
      1326        34        39         1
      2805        55        51         1
      2135        61        35         2
      1520        40        38         2
      4900        70        70         1
      1431        27        53         2
      4012        68        59         1
      4260        60        71         1
      3111        61        51         1
      3008        47        64         2
      1952        61        32         1
      2624        64        41         1
      4830        69        70         1
      4420        68        65         1
      2336        73        32         3
      4224        64        66         1
      1640        40        41         2
      4620        70        66         1
