        50       100       100
      1365        35        39         3
      3808        68        56         1
      1428        51        28         2
      1566        29        54         2
      1716        26        66         3
      1798        62        29         2
      2793        49        57         2
      1682        29        58         1
      2006        59        34         1
      1764        49        36         3
      1302        42        31         3
      3000        50        60         1
      1836        34        54         2
      1170        26        45         3
      2080        40        52         1
      1755        65        27         1
      2666        43        62         2
      1500        50        30         6
      2812        74        38         1
      3050        50        61         1
      1728        36        48         2
      3968        64        62         1
      1568        28        56         2
      2679        47        57         2
      3358        46        73         2
      1625        25        65         2
      4968        72        69         1
      3456        54        64         1
      1457        31        47         1
      2628        73        36         1
      1584        44        36         3
      2210        65        34         2
      2001        69        29         3
      3150        50        63         1
      1950        50        39         2
      2030        29        70         2
      2928        61        48         2
      3864        56        69         1
      1734        51        34         2
      2774        73        38         1
      2068        44        47         2
      2030        70        29         1
      1247        43        29         5
      2070        30        69         1
      2112        44        48         3
      5402        73        74         1
      1638        26        63         1
      1890        45        42         1
      1764        49        36         2
      3245        59        55         1
