        50       100       100
      5106        69        74         1
      3400        50        68         1
      4760        70        68         1
      1323        49        27         6
      1917        27        71         1
      1978        46        43         2
      1836        36        51         1
      1645        35        47         1
      4464        72        62         1
      1148        28        41         1
      4292        74        58         1
      1332        36        37         3
      4154        62        67         1
      1120        32        35         2
      2552        58        44         1
       960        32        30         1
      1425        25        57         4
      2016        42        48         4
      1944        72        27         1
      4410        70        63         1
      3120        52        60         1
      1320        40        33         5
      2960        74        40         2
      2760        60        46         1
      2516        37        68         1
      4160        65        64         1
      2360        40        59         2
      2352        42        56         2
      2016        28        72         3
      3312        46        72         2
      4032        72        56         1
       675        25        27         4
      2891        49        59         2
      1634        43        38         2
      1952        61        32         3
      1519        49        31         3
      4464        72        62         1
      1323        27        49         1
      1700        25        68         2
      1470        49        30         4
      1944        27        72         2
      2940        49        60         1
       928        32        29         2
      1376        43        32         6
      2139        69        31         2
      2272        71        32         3
      3658        62        59         1
      2430        45        54         2
      1496        44        34         3
      2232        72        31         1
