        40       100       100
      3888        72        54         1
      2296        41        56         1
      1924        26        74         1
      4270        61        70         1
      1645        47        35         4
      2537        59        43         1
      4440        74        60         1
      1326        51        26         2
      1525        61        25         1
       850        34        25         1
      1189        41        29         3
      1617        33        49         6
      2628        36        73         2
      1792        56        32         3
      1508        29        52         3
      2068        44        47         1
      2112        66        32         1
      2597        49        53         1
      3168        72        44         1
      4514        74        61         1
      1470        35        42         4
      3330        45        74         1
      3264        68        48         1
      4884        66        74         1
      2278        67        34         1
      1050        25        42         3
      2250        50        45         1
      2898        69        42         2
      1250        25        50         1
      3843        63        61         1
      1880        40        47         3
       875        25        35         7
      2072        37        56         1
      1675        67        25         1
      2632        47        56         2
      1598        47        34         2
      1110        30        37         6
      4292        58        74         1
      2556        36        71         1
      1786        38        47         4
