        40       100       100
      4331        61        71         1
      1044        36        29         3
      1736        56        31         3
      3009        51        59         1
      1188        44        27         6
      1140        38        30         6
      1886        41        46         3
      2074        61        34         1
      3149        47        67         2
      3111        51        61         1
      3588        69        52         1
      2300        46        50         3
      1677        43        39         2
      2142        51        42         1
      2240        40        56         2
      3315        51        65         1
      1711        29        59         2
      2793        49        57         2
      3658        62        59         1
      3795        69        55         1
      1575        45        35         3
      1620        54        30         1
      2146        74        29         2
       806        31        26         7
      2970        45        66         2
      2835        45        63         1
      2294        31        74         2
      3944        58        68         1
      4148        61        68         1
      1564        46        34         3
      2915        53        55         1
      2337        57        41         2
      3108        74        42         2
      2190        73        30         1
      1376        32        43         3
      2856        56        51         1
      2993        41        73         2
       992        31        32         2
      1350        45        30         1
      1683        33        51         1
