        40       100       100
      2070        45        46         2
      1350        54        25         3
      2356        38        62         1
      1248        48        26         5
      3604        53        68         1
      2516        68        37         1
      1863        69        27         2
      2223        39        57         1
      2256        47        48         4
      1334        46        29         3
      1776        37        48         2
      3120        52        60         1
      2730        70        39         2
      4221        63        67         1
      1188        44        27         3
      2368        74        32         3
      2655        45        59         1
      1701        27        63         3
      2106        39        54         2
      3481        59        59         1
      3286        62        53         1
      2847        39        73         2
       918        34        27         4
      1850        74        25         2
      2665        41        65         1
       783        29        27         9
      4015        55        73         1
      2077        67        31         1
      1763        43        41         4
      1944        27        72         3
      2860        55        52         1
      3840        64        60         1
      2412        36        67         2
      4216        62        68         1
      3135        55        57         1
      4216        62        68         1
      2070        46        45         3
      1782        54        33         3
      1856        32        58         1
      2408        56        43         2
