        40       100       100
      1120        40        28         2
      2204        58        38         1
      2394        63        38         1
       988        26        38         3
      1160        40        29         5
      2350        50        47         4
      1258        34        37         3
      2655        45        59         2
      1850        74        25         2
      1794        46        39         2
      2752        64        43         2
      4160        64        65         1
      1891        31        61         3
      2288        52        44         1
      2070        45        46         3
      2030        35        58         1
      2695        49        55         1
       910        26        35         2
      2867        47        61         2
      1760        55        32         2
      3770        65        58         1
      1625        25        65         2
      4745        65        73         1
      1620        54        30         3
      3294        54        61         1
      2100        70        30         2
      1312        32        41         4
      3068        52        59         1
      3430        49        70         1
      2242        38        59         1
      5183        71        73         1
      1508        58        26         3
      1620        45        36         1
      1287        39        33         4
      1419        33        43         1
      3976        71        56         1
      3953        59        67         1
      2680        67        40         1
      3819        67        57         1
      3796        73        52         1
