        40       100       100
      2070        45        46         4
      1326        51        26         2
      2336        32        73         3
      1178        38        31         2
      4544        64        71         1
      1971        27        73         3
      2907        51        57         1
      2280        40        57         1
      3540        59        60         1
      1428        51        28         1
      4026        66        61         1
      3053        43        71         2
      2736        48        57         1
      3933        69        57         1
      2046        33        62         2
      3864        56        69         1
      3016        58        52         1
      3500        50        70         1
      1508        58        26         3
      1520        40        38         3
      1768        34        52         1
      1836        51        36         1
      3105        45        69         1
      1890        70        27         1
      1984        32        62         2
      2312        68        34         1
      2820        47        60         2
      1122        33        34         2
      1830        30        61         3
      2100        50        42         1
      4307        59        73         1
      2040        60        34         2
      2263        73        31         3
      2310        70        33         1
      4810        74        65         1
      1856        29        64         3
      3468        51        68         1
      2805        51        55         1
      4356        66        66         1
      1628        37        44         4
