        20       100       100
      1540        28        55         4
      1988        71        28         4
      4485        69        65         2
      3286        53        62         2
      1260        42        30         3
      2065        35        59         2
      2627        37        71         2
      3640        65        56         4
      4320        72        60         1
      3510        54        65         4
      3604        68        53         3
      1222        47        26         3
      1408        44        32         1
      3050        50        61         3
      2028        52        39         4
      1914        29        66         4
      1302        31        42         4
      3540        60        59         3
      2726        58        47         2
      4757        67        71         1
