        20       100       100
      2535        65        39         4
      3250        50        65         1
      4154        67        62         2
      2040        60        34         4
      2280        38        60         1
      2046        66        31         1
      1023        31        33         2
      2684        61        44         2
      4473        63        71         1
      1260        42        30         3
      1890        42        45         1
      2592        54        48         1
      4620        66        70         3
      1540        44        35         3
      2135        35        61         4
      2150        43        50         3
      1950        30        65         3
      1590        53        30         1
      1944        36        54         1
      1749        33        53         2
