        20       100       100
      5112        71        72         4
      1620        45        36         1
      1820        65        28         2
      3480        60        58         3
      1160        29        40         3
      2024        44        46         4
       832        32        26         1
      1350        27        50         4
      1972        29        68         3
      1998        54        37         4
      2240        32        70         4
      1846        71        26         4
      2312        34        68         3
      2210        65        34         1
      2769        71        39         4
      2244        34        66         2
      1344        48        28         2
      3034        41        74         2
       925        37        25         4
      1218        42        29         2
