        20       100       100
      3763        53        71         2
       930        30        31         2
      2214        54        41         2
      1960        28        70         1
      2112        44        48         4
      1769        61        29         1
      3584        64        56         1
      4440        74        60         4
      2107        49        43         2
      1972        29        68         2
      3174        69        46         1
      2850        57        50         3
      1470        49        30         2
      1188        33        36         1
      1610        46        35         4
      2967        69        43         1
       840        28        30         1
       750        25        30         4
      2701        37        73         4
      1974        42        47         2
