        20       100       100
      3381        49        69         4
      2058        42        49         4
      4224        64        66         1
      5040        72        70         1
      3577        73        49         4
      1419        33        43         2
      2590        37        70         1
      1892        43        44         2
      1312        41        32         1
      2120        53        40         4
      4030        65        62         3
      4818        73        66         2
      2208        69        32         1
      3990        70        57         3
      1593        59        27         1
      2784        58        48         1
      3300        50        66         2
      3139        43        73         3
      2494        58        43         3
      1650        33        50         1
