        20       100       100
      2345        35        67         3
      4830        70        69         3
      2414        34        71         4
      2301        59        39         1
      2480        40        62         4
      1782        33        54         4
      2340        45        52         3
      1891        61        31         4
      2257        61        37         1
      1482        26        57         4
      2992        68        44         4
      2436        58        42         2
      2184        52        42         2
       930        31        30         2
      1470        49        30         1
      1536        32        48         3
      3604        53        68         3
      1300        25        52         2
      4958        74        67         1
      2415        69        35         4
