        20       100       100
      1680        56        30         3
      2074        61        34         1
      2627        71        37         1
      3300        55        60         4
      2208        48        46         3
      1700        50        34         4
      3034        41        74         1
      3763        71        53         4
      1836        68        27         2
      3053        43        71         2
      1050        42        25         4
      2479        37        67         3
      1677        39        43         4
      1430        26        55         4
      2590        70        37         4
      2178        33        66         3
      2772        66        42         3
      1768        34        52         1
      3604        68        53         4
      3740        68        55         3
