        20       100       100
       756        27        28         3
      3380        65        52         1
      1508        26        58         2
      2448        72        34         1
      3186        54        59         2
      4130        59        70         4
      1591        37        43         1
      3055        65        47         4
      1682        58        29         4
      4307        59        73         3
      4158        66        63         4
      1881        33        57         3
      3782        61        62         2
      1353        33        41         1
      2262        58        39         4
      1898        73        26         1
      2912        52        56         1
      2601        51        51         4
      3960        60        66         2
      1944        72        27         3
