ID,WIDTH,HEIGHT,GROUP
0,6,5,0
1,3,3,0
2,6,7,0
3,5,11,1
4,3,8,1
5,1,3,1
6,6,12,2
7,7,11,2
8,8,7,3
9,7,6,3
10,4,11,4
11,3,1,5
12,7,12,5
13,5,6,5
14,2,9,5
15,1,1,6
16,3,7,6
17,6,4,6
18,3,6,6
19,8,9,7
20,3,2,7
21,2,9,7
22,6,9,7
23,2,5,8
24,2,7,9
25,3,10,10
26,8,2,10
27,8,3,10
28,4,8,11
29,2,5,12
30,6,3,13
31,7,10,13
32,8,4,13
33,6,2,13
34,4,12,13
35,8,12,14
36,5,11,15
37,3,10,15
38,7,2,15
39,1,8,15
40,5,1,15
41,4,10,15
42,3,12,16
43,7,9,16
44,8,8,17
45,1,2,17
46,2,4,17
47,8,3,18
48,1,9,18
49,7,4,19
50,6,12,19
51,5,5,20
52,6,8,21
53,8,11,22
54,6,5,22
55,4,8,22
56,7,1,23
57,4,5,23
58,4,10,23
59,4,10,23
60,6,11,23
61,5,9,23
62,6,1,23
63,1,9,24
64,6,9,25
65,3,7,26
66,6,2,26
67,6,8,27
68,3,8,27
69,3,11,27
70,7,12,27
71,6,7,28
72,1,1,28
73,2,4,28
74,5,1,28
75,7,7,29
76,5,8,29
77,8,8,29
78,5,6,30
79,5,11,30
80,3,4,31
81,7,7,31
82,8,10,31
83,2,1,32
84,7,12,33
85,8,3,34
86,4,11,35
87,2,6,36
88,3,1,36
89,4,2,36
90,3,11,37
91,4,5,37
92,4,11,38
93,7,4,39
94,6,11,39
95,3,10,39
96,7,4,39
97,6,7,39
98,2,3,40
99,2,11,40
100,5,10,41
101,5,9,41
102,7,12,42
103,8,11,42
104,1,11,43
105,4,8,43
106,4,11,43
107,4,5,43
108,1,3,43
109,5,10,43
110,4,3,44
111,7,8,44
112,5,5,44
113,3,8,44
114,5,11,45
115,2,4,45
116,3,7,46
117,1,4,46
118,1,11,46
119,6,8,47
