ID,WIDTH,HEIGHT
0,16,19
1,8,1
2,6,26
3,6,31
4,16,2
5,21,4
6,16,10
7,9,5
8,20,19
9,10,26
10,22,10
11,5,2
12,24,9
13,19,17
14,8,21
15,23,29
16,1,26
17,32,8
18,6,17
19,2,2
20,4,31
21,9,6
22,23,16
23,32,22
24,31,32
25,28,31
26,9,14
27,3,25
28,18,13
29,5,9
30,29,21
31,28,32
32,21,6
33,5,18
34,22,19
35,21,4
36,35,17
37,35,7
38,7,5
39,15,19
40,33,33
41,11,8
42,14,22
43,16,25
44,35,13
45,33,28
46,18,20
47,9,20
48,2,35
49,5,16
50,2,28
51,25,10
52,11,15
53,15,4
54,33,22
55,2,15
56,12,17
57,25,35
58,12,18
59,29,32
60,1,16
61,7,23
62,30,15
63,33,34
64,21,30
65,16,34
66,13,18
67,20,4
68,22,20
69,14,5
70,4,14
71,12,8
72,34,29
73,7,27
74,21,33
75,3,20
76,29,7
77,15,26
78,27,13
79,2,24
80,29,20
81,35,8
82,28,8
83,27,16
84,28,5
85,4,29
86,10,15
87,6,4
88,35,17
89,12,15
90,3,5
91,15,8
92,34,18
93,20,9
94,15,35
95,5,22
96,21,14
97,35,29
98,31,29
99,7,21
