ID,WIDTH,HEIGHT
0,34,2
1,11,2
2,30,24
3,31,16
4,31,11
5,28,16
6,29,16
7,18,6
8,28,29
9,29,35
10,8,19
11,29,26
12,31,3
13,34,18
14,33,7
15,1,26
16,27,35
17,4,8
18,7,34
19,23,3
20,11,29
21,16,26
22,20,25
23,21,34
24,26,2
25,20,31
26,33,23
27,4,33
28,21,22
29,12,33
30,18,14
31,25,33
32,28,26
33,35,14
34,30,28
35,11,4
36,18,34
37,3,7
38,31,2
39,4,3
40,13,6
41,18,20
42,27,27
43,24,25
44,7,21
45,17,35
46,3,28
47,33,8
48,8,28
49,19,16
50,26,14
51,2,6
52,2,23
53,21,4
54,33,3
55,22,15
56,19,14
57,31,19
58,9,27
59,18,9
60,31,20
61,33,23
62,19,23
63,33,6
64,24,3
65,23,22
66,2,11
67,17,3
68,28,5
69,8,1
70,12,23
71,35,8
72,16,10
73,9,27
74,10,30
75,26,4
76,8,15
77,21,2
78,4,17
79,10,24
