ID,WIDTH,HEIGHT
0,9,3
1,11,13
2,20,31
3,31,29
4,17,28
5,33,24
6,4,23
7,8,11
8,30,19
9,31,19
10,18,31
11,11,16
12,7,17
13,12,18
14,12,16
15,3,17
16,27,7
17,33,17
18,18,19
19,25,33
20,3,20
21,18,23
22,8,26
23,28,26
24,3,29
25,11,21
26,2,33
27,7,2
28,33,19
29,31,8
30,31,13
31,5,18
32,9,19
33,4,25
34,32,19
35,7,33
36,32,4
37,8,22
38,25,13
39,9,20
40,3,28
41,27,31
42,6,4
43,18,35
44,13,16
45,22,24
46,18,9
47,19,3
48,23,12
49,2,21
50,10,26
51,8,1
52,5,34
53,20,17
54,13,27
55,28,15
56,15,10
57,3,21
58,1,32
59,29,5
60,12,17
61,28,17
62,27,2
63,5,14
64,5,4
65,11,1
66,19,14
67,1,27
68,14,2
69,16,16
70,17,18
71,1,5
72,34,19
73,18,11
74,8,10
75,35,25
76,3,6
77,34,17
78,22,33
79,7,2
80,10,26
81,27,8
82,31,1
83,6,3
84,18,20
85,5,2
86,21,16
87,28,34
88,33,5
89,21,31
90,22,15
91,11,10
92,5,14
93,1,33
94,8,17
95,9,33
96,35,18
97,24,26
98,32,20
99,18,5
