ID,WIDTH,HEIGHT
0,10,33
1,25,32
2,23,16
3,35,27
4,33,15
5,3,11
6,10,23
7,26,35
8,2,9
9,4,21
10,4,22
11,21,8
12,18,21
13,1,12
14,25,10
15,16,24
16,17,3
17,13,13
18,34,28
19,18,31
20,20,19
21,1,35
22,3,27
23,12,27
24,23,8
25,9,24
26,24,2
27,29,18
28,33,24
29,20,14
30,20,31
31,7,25
32,35,27
33,31,10
34,1,29
35,1,8
36,26,27
37,14,34
38,20,26
39,5,11
40,12,7
41,25,11
42,5,31
43,29,17
44,14,33
45,23,19
46,31,28
47,22,22
48,26,9
49,18,7
50,15,14
51,14,1
52,24,23
53,27,7
54,22,30
55,14,6
56,24,2
57,13,25
58,24,26
59,6,34
60,25,23
61,19,13
62,7,33
63,21,23
64,33,2
65,28,35
66,1,25
67,31,28
68,33,3
69,1,29
70,15,21
71,22,9
72,21,35
73,17,16
74,32,16
75,25,9
76,5,13
77,26,26
78,14,19
79,12,12
