ID,WIDTH,HEIGHT
0,76,47
1,71,71
2,67,1
3,52,59
4,49,1
5,13,17
6,33,27
7,32,88
8,65,88
9,20,51
10,21,30
11,22,16
12,13,30
13,16,28
14,86,99
15,12,65
16,17,82
17,55,39
18,17,57
19,23,92
20,30,34
21,27,4
22,36,58
23,11,84
24,43,6
25,54,79
26,98,91
27,65,65
28,78,56
29,91,54
30,93,80
31,8,89
32,89,72
33,27,50
34,44,78
35,94,46
36,67,76
37,85,23
38,4,76
39,12,58
40,33,24
41,20,62
42,64,96
43,86,80
44,42,4
45,21,90
46,45,92
47,70,2
48,84,39
49,10,61
50,3,55
51,53,44
52,81,85
53,42,64
54,27,6
55,57,64
56,88,29
57,8,23
58,40,100
59,39,50
60,94,95
61,28,91
62,96,27
63,86,24
64,22,39
65,58,59
66,84,9
67,22,42
68,27,48
69,88,49
70,28,1
71,1,92
72,98,45
73,39,15
74,81,92
75,13,97
76,57,86
77,67,48
78,34,5
79,80,13
80,59,60
81,61,69
82,9,95
83,57,27
84,94,88
85,44,33
86,60,51
87,33,63
88,84,27
89,70,30
90,78,95
91,31,77
92,85,65
93,28,82
94,83,82
95,6,56
96,85,24
97,42,44
98,33,2
99,47,23
