ID,WIDTH,HEIGHT
0,63,47
1,100,57
2,49,51
3,64,17
4,36,79
5,87,92
6,71,44
7,78,58
8,31,89
9,84,27
10,26,93
11,81,42
12,2,65
13,80,83
14,37,51
15,27,59
16,40,29
17,98,16
18,57,9
19,5,31
20,66,37
21,93,15
22,77,89
23,39,13
24,35,77
25,54,3
26,18,45
27,83,95
28,37,72
29,3,34
30,36,68
31,26,97
32,94,78
33,95,97
34,20,79
35,90,77
36,61,82
37,21,16
38,93,33
39,32,23
40,27,8
41,1,44
42,9,20
43,39,57
44,15,12
45,91,72
46,57,62
47,35,35
48,80,81
49,81,22
50,61,14
51,74,45
52,11,38
53,92,48
54,74,65
55,46,10
56,30,39
57,80,41
58,87,38
59,73,86
