ID,WIDTH,HEIGHT
0,3,1
1,4,4
2,6,9
3,9,9
4,5,8
5,10,7
6,1,7
7,3,4
8,9,6
9,9,6
10,5,9
11,4,5
12,2,5
13,4,6
14,4,5
15,1,5
16,8,2
17,10,5
18,6,6
19,8,10
20,1,6
21,6,7
22,3,8
23,8,8
24,1,9
25,4,6
26,1,10
27,2,1
28,10,6
29,9,3
30,9,4
31,2,5
32,3,6
33,1,7
34,9,6
35,2,10
36,9,2
37,3,7
38,7,4
39,3,6
40,1,8
41,8,9
42,2,1
43,5,10
44,4,5
45,7,7
46,5,3
47,6,1
48,7,4
49,1,6
50,3,8
51,3,1
52,2,10
53,6,5
54,4,8
55,8,5
56,5,3
57,1,6
58,1,10
59,9,2
60,4,5
61,8,5
62,8,1
63,2,4
64,2,1
65,3,1
66,6,4
67,1,8
68,4,1
69,5,5
70,5,5
71,1,2
72,10,6
73,5,3
74,3,3
75,10,8
76,1,2
77,10,5
78,7,10
79,2,1
80,3,8
81,8,3
82,9,1
83,2,1
84,5,6
85,2,1
86,6,5
87,8,10
88,10,2
89,6,9
90,7,5
91,3,3
92,2,4
93,1,10
94,3,5
95,3,10
96,10,6
97,7,8
98,9,6
99,5,2
