ID,WIDTH,HEIGHT
0,15,28
1,26,8
2,16,14
3,28,33
4,10,25
5,30,32
6,25,5
7,14,9
8,29,18
9,6,14
10,2,31
11,12,5
12,8,25
13,10,19
14,14,29
15,29,4
16,2,10
17,1,20
18,34,19
19,14,2
20,8,13
21,24,1
22,11,32
23,34,9
24,33,20
25,27,29
26,10,6
27,27,7
28,27,27
29,6,5
30,6,30
31,12,28
32,21,7
33,4,21
34,17,31
35,20,10
36,22,13
37,6,1
38,4,16
39,24,8
40,14,8
41,7,23
42,10,4
43,8,17
44,31,33
45,17,3
46,20,27
47,3,10
48,7,4
49,18,5
50,30,23
51,18,6
52,35,21
53,7,4
54,13,11
55,1,3
56,3,22
57,27,18
58,22,22
59,19,7
