ID,WIDTH,HEIGHT
0,25,20
1,31,12
2,13,18
3,3,11
4,9,10
5,16,11
6,18,21
7,25,27
8,20,22
9,35,16
10,8,28
11,27,18
12,19,31
13,28,14
14,1,34
15,6,30
16,14,19
17,12,35
18,29,13
19,3,9
20,25,19
21,19,16
22,29,19
23,5,24
24,11,4
25,22,13
26,22,13
27,6,11
28,17,27
29,6,21
30,2,2
31,14,25
32,27,14
33,1,14
34,13,7
35,15,27
36,1,9
37,15,10
38,5,24
39,3,25
40,18,31
41,32,5
42,8,24
43,23,3
44,26,7
45,15,9
46,30,29
47,23,27
48,23,13
49,5,4
50,21,33
51,34,1
52,16,34
53,21,22
54,12,9
55,29,14
56,24,32
57,26,2
58,10,13
59,28,26
60,8,14
61,27,31
62,35,4
63,27,10
64,12,34
65,8,2
66,13,27
67,33,22
68,19,20
69,1,27
70,22,29
71,31,22
72,26,12
73,12,21
74,11,8
75,18,17
76,5,32
77,28,14
78,12,7
79,35,28
