ID,WIDTH,HEIGHT
0,27,34
1,19,18
2,11,4
3,34,35
4,26,26
5,7,7
6,7,21
7,35,19
8,5,29
9,17,27
10,11,31
11,5,2
12,30,17
13,24,27
14,7,28
15,9,27
16,4,9
17,11,4
18,26,21
19,21,9
20,17,35
21,9,35
22,6,30
23,25,15
24,30,33
25,27,35
26,1,15
27,18,16
28,15,24
29,13,34
30,7,19
31,6,33
32,27,3
33,34,6
34,33,27
35,9,26
36,28,12
37,27,5
38,27,34
39,23,3
40,24,2
41,13,26
42,21,14
43,22,19
44,35,3
45,21,9
46,23,21
47,25,35
48,23,24
49,25,7
50,16,16
51,27,23
52,30,13
53,10,17
54,33,7
55,2,3
56,6,2
57,6,10
58,10,13
59,3,6
60,16,33
61,21,7
62,3,31
63,28,6
64,34,21
65,5,4
66,7,32
67,14,20
68,9,33
69,24,9
70,31,3
71,15,11
72,7,5
73,15,5
74,23,8
75,27,21
76,1,28
77,33,25
78,15,21
79,24,34
80,10,26
81,4,5
82,14,25
83,24,12
84,30,10
85,6,1
86,5,18
87,24,33
88,35,31
89,23,8
90,19,7
91,31,11
92,8,18
93,17,34
94,29,10
95,31,12
96,16,12
97,30,29
98,20,26
99,18,9
