ID,WIDTH,HEIGHT
0,55,6
1,7,31
2,71,40
3,1,22
4,88,99
5,54,27
6,53,94
7,75,23
8,43,69
9,11,21
10,68,2
11,38,67
12,74,5
13,67,37
14,38,21
15,44,44
16,72,29
17,45,31
18,19,39
19,82,76
20,57,96
21,100,90
22,99,78
23,76,18
24,87,96
25,21,37
26,100,95
27,80,59
28,49,52
29,30,28
30,78,77
31,83,22
32,65,17
33,82,52
34,22,48
35,7,62
36,93,82
37,68,30
38,54,62
39,9,68
40,19,68
41,8,19
42,30,9
43,76,62
44,67,31
45,58,7
46,39,11
47,32,99
48,92,60
49,8,16
50,2,23
51,31,69
52,83,78
53,79,3
54,76,35
55,63,95
56,61,39
57,27,55
58,49,67
59,50,30
60,84,32
61,41,96
62,44,77
63,47,65
64,39,81
65,44,80
66,15,53
67,43,21
68,49,39
69,90,97
70,53,17
71,61,54
72,70,97
73,68,69
74,78,25
75,56,53
76,90,77
77,2,51
78,48,65
79,17,41
