BENG07.TXT
80
80
40 12
1	1	8	3	
2	1	3	1	
3	1	12	8	
4	1	11	3	
5	1	9	1	
6	1	11	4	
7	1	2	3	
8	1	3	3	
9	1	5	4	
10	1	8	6	
11	1	11	6	
12	1	1	5	
13	1	10	7	
14	1	8	3	
15	1	4	7	
16	1	9	2	
17	1	11	2	
18	1	5	6	
19	1	1	2	
20	1	2	8	
21	1	1	1	
22	1	4	1	
23	1	2	4	
24	1	4	8	
25	1	11	5	
26	1	3	6	
27	1	10	4	
28	1	8	7	
29	1	4	3	
30	1	4	7	
31	1	10	3	
32	1	12	7	
33	1	8	8	
34	1	11	4	
35	1	3	8	
36	1	3	8	
37	1	12	7	
38	1	12	6	
39	1	8	8	
40	1	8	4	
41	1	2	7	
42	1	10	4	
43	1	11	3	
44	1	7	3	
45	1	8	6	
46	1	12	3	
47	1	7	6	
48	1	11	5	
49	1	7	3	
50	1	3	2	
51	1	11	4	
52	1	11	5	
53	1	7	8	
54	1	5	4	
55	1	8	1	
56	1	11	1	
57	1	1	3	
58	1	3	4	
59	1	6	2	
60	1	8	4	
61	1	10	3	
62	1	9	8	
63	1	7	2	
64	1	10	4	
65	1	12	7	
66	1	6	5	
67	1	11	7	
68	1	5	4	
69	1	10	3	
70	1	1	7	
71	1	12	6	
72	1	7	7	
73	1	8	5	
74	1	10	5	
75	1	2	6	
76	1	1	3	
77	1	9	1	
78	1	5	2	
79	1	11	8	
80	1	9	2	
