ID,WIDTH,HEIGHT,GROUP
0,3,11,0
1,3,4,0
2,8,10,0
3,7,4,0
4,3,10,1
5,3,5,2
6,3,9,2
7,4,35,2
8,3,4,2
9,4,28,3
10,23,4,4
11,11,19,4
12,4,3,5
13,20,3,5
14,4,5,6
15,37,3,6
16,3,3,6
17,3,5,6
18,8,20,7
19,3,12,7
20,7,6,8
21,13,43,8
22,4,7,9
23,16,5,9
24,12,10,9
25,10,3,9
26,4,4,10
27,37,15,10
28,16,5,11
29,3,3,11
30,3,5,11
31,3,4,11
32,23,34,12
33,7,35,12
34,11,8,12
35,4,5,13
36,8,6,13
37,3,14,13
38,4,5,14
39,20,4,14
40,4,5,14
41,17,6,15
42,4,4,15
43,4,29,15
44,4,21,15
45,4,4,15
46,3,15,16
47,9,11,17
48,3,5,17
49,5,8,17
50,3,7,17
51,7,50,18
52,3,4,19
53,40,13,19
54,12,6,19
55,5,16,19
56,9,3,20
57,4,3,21
58,11,8,21
59,12,4,22
60,23,4,23
61,7,3,24
62,18,4,24
63,23,35,25
64,3,4,26
65,3,3,27
66,5,20,27
67,10,6,27
68,4,4,28
69,4,5,28
70,5,11,28
71,4,4,29
72,34,11,29
73,9,24,29
74,3,5,29
75,3,22,30
76,20,5,30
77,4,3,31
78,10,6,31
79,4,3,31
